created_at,tweet
Tue Feb 07 02:13:17 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Tue Feb 07 02:12:59 +0000 2023,"@guime1921 Para kkkkkk
Ele teria sido titular no Brasil na copa suave"
Tue Feb 07 02:11:44 +0000 2023,RT @haizzstylezz: agora a enid foi de base de arrasta pra cima de americanas de vasco de brasil na copa de olavo de carvalho de comes e beb…
Tue Feb 07 02:10:00 +0000 2023,agora a enid foi de base de arrasta pra cima de americanas de vasco de brasil na copa de olavo de carvalho de comes… https://t.co/18WGX59qmn
Tue Feb 07 02:05:14 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Tue Feb 07 01:57:23 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Tue Feb 07 01:54:09 +0000 2023,@OficialSala12 @sportbible Não ganha da seleção BR campeã do mundo de 2002
Tue Feb 07 01:49:29 +0000 2023,"E se o top 10 Seleções da Copa do Mundo fosse para a Fórmula 1?
Pra responder essa pergunta, eu fiz alguns carros d… https://t.co/cSMlM1ucDd"
Tue Feb 07 01:39:31 +0000 2023,lembrando aq do dia q meus amigos e eu pulamos o muro do cp p ver um jogo do Brasil na copa e eu machuquei meu pé a… https://t.co/tC0EgV8JeV
Tue Feb 07 01:31:26 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Tue Feb 07 01:29:38 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Tue Feb 07 01:29:05 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Tue Feb 07 01:28:35 +0000 2023,RT @macacosfoda: eu todo carrasco após tentarem me consolar sobre a derrota do Brasil https://t.co/4fuHIFYfll
Tue Feb 07 01:25:37 +0000 2023,já se passaram mais de dois meses da eliminação do Brasil na Copa do Mundo e TITE AINDA NÃO FOI PRESO. #AlôXandão… https://t.co/HhHyo2wVPH
Tue Feb 07 01:22:17 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Tue Feb 07 01:14:14 +0000 2023,"Então tá , perder para o maior time do século, base da seleção espanhola campeã do mundo e ainda com Messi é vexame… https://t.co/mELwN7fR9n"
Tue Feb 07 01:11:41 +0000 2023,@luk4ssz @TNTSportsBR Vc vai me falar que o Neymar não foi o mlhr jogador do Brasil na copa?
Tue Feb 07 01:05:33 +0000 2023,"@el_sampaio23 @futtmais Martinez tava fazendo milagre nesse time horrível do Aston Villa, foi um dos melhores jogad… https://t.co/nutWfErurw"
Tue Feb 07 01:02:48 +0000 2023,"@cardosocaarol Campeã do mundo de Teqball, o popular futmesa. CRACAÇA"
Tue Feb 07 00:54:51 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Tue Feb 07 00:48:45 +0000 2023,@urmengfla @feliped1s @crymore093 @zico05237140 @TNTSportsBR a vdd a torcida do flamengo é maior doq a torcida do brasil na copa
Tue Feb 07 00:45:41 +0000 2023,"@DouglaxxxM @Pofexo81 @Flamengo “ain chacota” tmnc rapá, tem a chance de ver a maior geração do Flamengo depois de… https://t.co/8SbOYgXz8W"
Tue Feb 07 00:23:12 +0000 2023,Brasil na Copa do mundo 🇧🇷
Mon Feb 06 23:43:22 +0000 2023,"🇦🇷 Camisa I Argentina 2023

💰 R$ 149,90 - 5% OFF no Pix

💳 Parcelamento em até 3x sem juros.

🚛 Frete grátis para t… https://t.co/z8T5mCRqMc"
Mon Feb 06 23:38:29 +0000 2023,"@soninhazaki PR, brasil na copa, enfp, escorpião"
Mon Feb 06 23:32:30 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Mon Feb 06 23:27:47 +0000 2023,"@pradolaz @oocbrsao Pois é, não entendem o tamanho do nosso futebol

Pra essa galera o Botafogo é um timinho q tem… https://t.co/LwmADXpKSU"
Mon Feb 06 23:07:48 +0000 2023,@lucas_delamore Agora fala dos aposentados que não torcem pro Brasil na copa que eles ficam revoltados …
Mon Feb 06 23:03:50 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Mon Feb 06 23:01:12 +0000 2023,@poetasfla1 Pra mim tem que jogar contra a Argentina campeã do mundo
Mon Feb 06 22:58:21 +0000 2023,"RT @maaguaragni: Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter x NH
G…"
Mon Feb 06 22:58:20 +0000 2023,"Só esse ano temos exemplos de peladas de futebol masculino, mas o feminino que é o problema:

Inter x Avenida
Inter… https://t.co/crbebmArHI"
Mon Feb 06 22:57:06 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 22:43:30 +0000 2023,"RT @brasilnaneve: Ski Cross-Country em Toblach! 🇮🇹

Entre os dias 3 e 4 de fevereiro, o Brasil teve dois representantes competindo na etapa…"
Mon Feb 06 22:06:01 +0000 2023,Espanha da Copa do Mundo 2022 pronta para a entrega https://t.co/iDhzECtReX
Mon Feb 06 22:04:06 +0000 2023,"@1flamenguista14 @TNTSportsBR Mano?????

Olha quem foram os 3 primeiros na bola de ouro de 13/14:

CR, Messi e NEUE… https://t.co/kHxBhTcsJH"
Mon Feb 06 21:56:51 +0000 2023,"🇩🇪 Mesmo sem atuar um minuto sequer na Copa do Mundo 2022, Christian #Günter (29) classificou a experiência no Cata… https://t.co/rn7Zay2v8F"
Mon Feb 06 21:55:30 +0000 2023,"Tem um artista aqui no tt o qual eu gosto das ilustrações mas sempre antes de curtir algo, eu me lembro dele faland… https://t.co/51hrSzUSjX"
Mon Feb 06 21:48:43 +0000 2023,Walce revela orgulho por ter sido convocado: ''Uma honra defender as cores de uma seleção 5 vezes campeã do mundo''… https://t.co/A8UQgDS8Cz
Mon Feb 06 21:31:00 +0000 2023,"@TtWermeson @orlean Cara, Vini participou diretamente de grande parte dos gols do Brasil na copa mesmo com o Tite t… https://t.co/HN6Ell0x3C"
Mon Feb 06 21:15:27 +0000 2023,rayssa leal campeã do mundo irraaaa
Mon Feb 06 21:06:51 +0000 2023,@PMaosUnidas Eu digo a derrota do Brasil.
Mon Feb 06 20:46:00 +0000 2023,@CentralDaSEP E tite não levou psicólogo pro Brasil na copa
Mon Feb 06 20:40:38 +0000 2023,"RT @fromtif: Gente, até o Joao Bosco e Vinícius tá notando hahahahaha se esse casal sair vai ser tipo comemoração de Gol do Brasil na Copa…"
Mon Feb 06 20:36:49 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 20:35:31 +0000 2023,"Ski Cross-Country em Toblach! 🇮🇹

Entre os dias 3 e 4 de fevereiro, o Brasil teve dois representantes competindo na… https://t.co/sPS5UmwoMR"
Mon Feb 06 20:35:08 +0000 2023,"Gente, até o Joao Bosco e Vinícius tá notando hahahahaha se esse casal sair vai ser tipo comemoração de Gol do Bras… https://t.co/hOqshF9Rkx"
Mon Feb 06 20:15:13 +0000 2023,@joaodamoedo Derrota do Brasil. Você é uma vergonha para quem um dia acreditou nas suas falácias!!! A maioria tá ca… https://t.co/uWLi2ow3kv
Mon Feb 06 20:05:19 +0000 2023,RT @PLntj___: @Igorkkkkk @FelypeFla @eleeumdeboche @liberta___depre o cara deu uma Champions League pro Real Madrid junto com Rodrygo e Ben…
Mon Feb 06 19:40:28 +0000 2023,@_andrewsousa É simplesmente o que faltou para o Brasil na copa do mundo
Mon Feb 06 19:35:20 +0000 2023,@VerdadesVerde @cost4gu @futebol_info Vide o Brasil na copa
Mon Feb 06 19:31:20 +0000 2023,@alec_machado @DanlabaM @maiquismo Algum volante do Grêmio já foi eleito melhor em campo jogando contra a atual seleção campeã do mundo?
Mon Feb 06 19:29:02 +0000 2023,"Não foi a derrota do Bolsonaro, foi a derrota do Brasil, estamos indo ladeira a baixo e rapidamente! https://t.co/aKSEmzsK4z"
Mon Feb 06 19:22:50 +0000 2023,"@ronaldo_brasil9 @CeVaiVerxd @DionGuilherme1 @EuroFute Ronaldos, ronaldinhos e rivaldos jogando.

A propria campeã… https://t.co/5cq34y5kil"
Mon Feb 06 19:19:30 +0000 2023,"@jamieemoo não, only Brasil na copa 
https://t.co/NvnVTKCB9z"
Mon Feb 06 19:06:03 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 18:57:48 +0000 2023,@LeoMBS_FFC @tricolormgraul uma história dessa que o cano fez no Vasco e cogitou todas as redes sociais e os países… https://t.co/INziR41zHT
Mon Feb 06 18:51:22 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 18:50:49 +0000 2023,@lpsena_ Pensando exatamente nisso!! Vai ser pique Brasil na Copa ansiosos por enfrentar a França desfalcada: nem chegou
Mon Feb 06 18:48:35 +0000 2023,"@PLntj___ @FelypeFla @eleeumdeboche @liberta___depre ele não foi o melhor jogador do Brasil na copa também não, Thi… https://t.co/UHpGrk1G8d"
Mon Feb 06 18:46:22 +0000 2023,@Igorkkkkk @FelypeFla @eleeumdeboche @liberta___depre o cara deu uma Champions League pro Real Madrid junto com Rod… https://t.co/zjPB1Q95j2
Mon Feb 06 18:31:25 +0000 2023,"""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mundo, no Mun… https://t.co/3OfFP9lh6p"
Mon Feb 06 18:31:21 +0000 2023,"“Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mundo, no Mun… https://t.co/8vM17WTP0F"
Mon Feb 06 18:26:27 +0000 2023,"@_FlaDaDepressao França sem Benzema, Pogba e mesmo assim a Argentina não foi a campeã do mundo ? Então pronto!!"
Mon Feb 06 18:11:41 +0000 2023,@gosusiee Parece o Brasil na copa kekskskkd
Mon Feb 06 18:05:14 +0000 2023,"RT @gazetadopovo: ""Derrota do Brasil"", diz Marcel van Hattem sobre reeleição de Pacheco: https://t.co/lm58ZEE3w9"
Mon Feb 06 18:03:27 +0000 2023,"Complicada situação em campo com uma expressão séria de Hugo Lloris, volante islandês que passou vergonha na Copa do Mundo de 2006"
Mon Feb 06 17:40:44 +0000 2023,"@togatafireman Eu era palmeirense quando pequeno, dps comecei a odiar futebol do fundo da minha alma, ai dps da der… https://t.co/QuV2ObwVa2"
Mon Feb 06 17:40:04 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:35:14 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:34:52 +0000 2023,eu fiquei mais triste c a anitta do que com a derrota do brasil
Mon Feb 06 17:32:26 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:30:11 +0000 2023,"Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã d… https://t.co/O8W5Iw1RId"
Mon Feb 06 17:29:48 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:29:44 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:28:19 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:26:57 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:26:35 +0000 2023,"RT @raflamello81: Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã do Mund…"
Mon Feb 06 17:26:07 +0000 2023,"Vítor Pereira: ""Eu acho que o futebol saudita tem evoluído. Se não, não iria conseguir vencer a Argentina, campeã d… https://t.co/FN0JAgOPnD"
Mon Feb 06 16:59:41 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Mon Feb 06 16:38:02 +0000 2023,"263°Grande Prêmio.
GP Monza, Itália, 1975.
3°vitória para Clay Regazzoni( Ferrari 11 ).
10°volta mais rápida para C… https://t.co/wteeSyAcFX"
Mon Feb 06 16:30:21 +0000 2023,@Davvvvvyyyyy_ Mais linda que gol do Brasil na copa 🤧❤️❤️❤️
Mon Feb 06 16:06:36 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 15:46:21 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 15:43:33 +0000 2023,"Neymar simplismente guardando xavi e Iniesta no bolso, detalhe que a Espanha era a atual campeã do mundo"
Mon Feb 06 15:42:43 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 15:36:34 +0000 2023,"RT @caevasconcelos: a maior do mundo, a melhor do mundo. Jhulia Rayssa Leal 😝🫶🏼 começou a semana machucada e terminou campeã do mundo https…"
Mon Feb 06 15:17:08 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 14:56:39 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 14:36:37 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Mon Feb 06 14:31:46 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 14:20:39 +0000 2023,@Kevynluz07 @gostosexadrez @CuriosidadesEU @sportbible Marquinhos é mais decisivo aonde? Em TODOS os jogos decisivo… https://t.co/p6tm7Ck2LQ
Mon Feb 06 14:19:32 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:50:13 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:49:03 +0000 2023,Acabei de receber informações que Argentina é a mais nova campeã do mundo.
Mon Feb 06 13:42:35 +0000 2023,@pregoparafuso @HadokenExx Parece aquele russo que tava torcendo pro Brasil na copa de 2018
Mon Feb 06 13:40:03 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:36:42 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:33:48 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:27:01 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:27:01 +0000 2023,"O futebol cearense terá cinco representantes. São eles: Ceará, Fortaleza, Ferroviário, Caucaia e Iguatu. Destes, ap… https://t.co/av2LvVsJPK"
Mon Feb 06 13:21:46 +0000 2023,acordei com saudades da copa do mundo 2022 😭😭
Mon Feb 06 13:20:27 +0000 2023,postei um story de aniversário com o pedro no mineirão no dia do jogo do brasil na copa e tão achando q eu tava na… https://t.co/Aov4nM8Dt1
Mon Feb 06 13:16:30 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:13:56 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 13:09:21 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 12:58:25 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 12:57:50 +0000 2023,"@Iexandre Feliz pelo Jazz estar voltando a se destacar, triste pelo Brasil não ter levado um troféu pra casa. Tudo de bom para Samara."
Mon Feb 06 12:54:37 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 12:52:49 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 12:45:46 +0000 2023,@ATROMBETA3 Olha só os sócios e cúmplices da derrota do Brasil 🤮😡🤮😡🤮
Mon Feb 06 12:37:50 +0000 2023,As pessoas precisam entender q assim como vc pode brigar/torcer/discutir e celebrar por uma porra de jogo de futebo… https://t.co/DzITOAW5n8
Mon Feb 06 12:35:46 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 12:31:46 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 12:11:12 +0000 2023,ND+: Entenda o futuro do Brasil na Copa Davis após vencer a China em Florianópolis https://t.co/okNf6L3J26
Mon Feb 06 12:00:28 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 11:44:53 +0000 2023,@joaodamoedo Derrota do Brasil
Mon Feb 06 11:29:04 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 11:28:46 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 11:16:42 +0000 2023,A NOVA CAMPEÃ DO MUNDO CHEGOU - Miaoyi Lu Vs Lilit Mkrtchian https://t.co/w5U1r4rNRe via @YouTube
Mon Feb 06 11:12:21 +0000 2023,"@SalissonFer1000 @LibertadoresBR @FIFAcom @Flamengo Vários times da Europa são hoje seleções transnacionais, tem ti… https://t.co/G16gbIF81h"
Mon Feb 06 11:07:53 +0000 2023,Tô sofrendo mais pelo Grammy da Anitta doq a eliminação do Brasil na copa
Mon Feb 06 11:07:38 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 10:54:41 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 10:54:20 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 10:51:52 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 10:48:30 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 10:35:04 +0000 2023,Entenda o futuro do Brasil na Copa Davis após vencer a China em Florianópolis. #NDmais https://t.co/vFflVEQhlZ
Mon Feb 06 10:35:03 +0000 2023,Entenda o futuro do Brasil na Copa Davis após vencer a China em Florianópolis. #NDmais https://t.co/mYp5rq0K9s
Mon Feb 06 10:35:03 +0000 2023,Entenda o futuro do Brasil na Copa Davis após vencer a China em Florianópolis. #NDmais https://t.co/b0tstzywel
Mon Feb 06 10:18:09 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 10:07:27 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 10:04:18 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Mon Feb 06 09:57:59 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 09:50:03 +0000 2023,tava lembrando o quanto os jogos do Brasil na copa só deu rolê aleatório
Mon Feb 06 09:34:50 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 09:33:22 +0000 2023,"(parceiro magalu) Livro - Álbum Capa Dura Prata Copa Do Mundo Qatar 2022 de R$54,90 por R$17,90 -… https://t.co/CDlf5civqu"
Mon Feb 06 09:21:02 +0000 2023,"RT @lirouumonsterr: odeio gente que torce contra a anitta , parece aquele tipo de pessoa que tá tendo jogo do brasil na copa e a pessoa tá…"
Mon Feb 06 09:10:51 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Mon Feb 06 09:00:12 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 08:59:08 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 08:29:48 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 08:23:55 +0000 2023,RT @UltrasBlogue: O estádio do Monterrey foi selecionado pra sediar os jogos da Copa do Mundo de 2026. Teremos uma ótima vista!👏😁 https://t…
Mon Feb 06 08:21:39 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Mon Feb 06 07:58:21 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 07:32:39 +0000 2023,"entre as lágrimas de desilusão, Neymar abraça filho de adversário

Filho de Perisic foi ter com Neymar no centro do… https://t.co/Z1SjqMpIm8"
Mon Feb 06 07:18:42 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 07:10:22 +0000 2023,tava revendo a campanha do Brasil na copa e pensar que a gente pode nunca mais ver o Neymar em uma copa do mundo dói muito em mim
Mon Feb 06 06:45:17 +0000 2023,"RT @nathmovilla: VICIADA EM VENCER! 🥇🛹

Rayssa Leal termina o Mundial de skate street na primeira colocação e é campeã do mundo #SkateNoSpo…"
Mon Feb 06 06:33:23 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 06:31:12 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 06:21:51 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 06:11:45 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 06:09:03 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 06:06:41 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 06:01:47 +0000 2023,"triste pelo brasil, mas feliz que ela não ganhou antes da katy https://t.co/LWZtW74S4H"
Mon Feb 06 05:48:09 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 05:44:30 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 05:37:32 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 05:34:19 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 05:15:45 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 05:14:35 +0000 2023,RT @centralneybr: O dia que o Neymar botou a Espanha campeã do mundo no bolso! https://t.co/vykv1m2vqO
Mon Feb 06 05:01:48 +0000 2023,Anitta isso tá pior que a derrota do Brasil na copa 🥺
Mon Feb 06 04:58:08 +0000 2023,@marcelobechler A Argentina campeã do mundo tbm era motivo de chacota por Mbape.
Mon Feb 06 04:49:23 +0000 2023,"nao sei como vou dormir depois dessa derrota da bey, pior que brasil na copa serio"
Mon Feb 06 04:42:29 +0000 2023,Torcer pra beyoncé  é tipo torcer para o Brasil na copa.....nunca leva QUE INFERNO
Mon Feb 06 04:42:27 +0000 2023,"que ódio 
A sensação é a mesma da eliminação do Brasil na copa A GENTE NAO TEM PAZ https://t.co/cgdO298gUX"
Mon Feb 06 04:42:01 +0000 2023,NAO BASTA A DERROTA DO BRASIL AGORA ESSE VIADINHO DO CARALHO GANHA MEUS SINCEROS VAISEFODEEEEEEEEER
Mon Feb 06 04:41:50 +0000 2023,"odeio gente que torce contra a anitta , parece aquele tipo de pessoa que tá tendo jogo do brasil na copa e a pessoa… https://t.co/JML1wKFNyR"
Mon Feb 06 04:41:06 +0000 2023,"te amo, pro brasil vc sempre será a campeã do mundo @anitta"
Mon Feb 06 04:40:54 +0000 2023,"“anitta esse grammy era pra ser seu, você é o orgulho do brasil” pois só se for na casa de vocês por que aqui na mi… https://t.co/Hbob9gOgaP"
Mon Feb 06 04:40:09 +0000 2023,"@katherynlegend @choquei Eu quero q se foda 
Ninguém dessa conta torceu pro Brasil na copa 
Foda se todos"
Mon Feb 06 04:40:04 +0000 2023,"@EversonChris10 @choquei é tipo torcer contra o brasil na copa só porque não concorda com o posicionamento político do neymar, saca?"
Mon Feb 06 04:39:39 +0000 2023,"@MestredeCopas Não, Casemiro é o Tiago Santos, o Peipe, q não era titular absoluto no Cuiabá é o Tony Koroos. O Vil… https://t.co/Gh8bsQoVgh"
